fit_id,family,phase,tree_id,morphology_estimator,iod_subset,omitted_species,n_species,candidate_model,independence_claim,component_p,fitted_phylogenetic_parameter,component_fit_pass
data__focal__iod_morphology__literal_largest50_eligible__high_qc__none,iod_morphology,data,focal,literal_largest50_eligible,high_qc,NA,18,iod_nucleus_cell_chain,cs ~ ns + iod,0.5347225176826649,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,integrated_null,ns ~ iod,0.0017518628658934258,1,FALSE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,integrated_null,cs ~ ns,8.233925187095791e-4,9.999999999999994e-8,FALSE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,integrated_null,ns ~ even,0.026163014130589645,9.999999999999994e-8,FALSE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,integrated_null,ns ~ ltr,0.05275921393097194,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,integrated_null,cs ~ iod,0.09500568831457053,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,integrated_null,iod ~ even,0.05617295519586951,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,integrated_null,iod ~ ltr,0.018922709178379002,9.999999999999994e-8,FALSE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,integrated_null,cs ~ even,0.2251317864859423,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,integrated_null,cs ~ ltr,0.15319785595158575,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,integrated_null,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,iod ~ ltr,0.018922709178379002,9.999999999999994e-8,FALSE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,ns ~ iod + ltr,0.56457283299018,1,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,cs ~ ns + ltr,0.9066099694814727,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,iod ~ even,0.05617295519586951,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,ns ~ iod + even,0.20535059246247286,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,cs ~ ns + even,0.6371122454710523,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,cs ~ ns + iod,0.5347225176826649,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_evenness_chain,iod ~ even + ltr,0.14504099014244315,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_evenness_chain,ns ~ iod + ltr,0.56457283299018,1,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_evenness_chain,cs ~ ns + ltr,0.9066099694814727,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_evenness_chain,ns ~ ltr + iod + even,0.33684231467183934,1,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_evenness_chain,cs ~ ltr + ns + even,0.5385077484210057,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_evenness_chain,cs ~ even + ns + iod,0.5925532118400062,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_additive_chain,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_additive_chain,ns ~ iod + even,0.20535059246247286,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_additive_chain,cs ~ ns + even,0.6371122454710523,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_additive_chain,ns ~ iod + ltr,0.56457283299018,1,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_additive_chain,cs ~ ns + ltr,0.9066099694814727,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_additive_chain,cs ~ even + ltr + ns + iod,0.48860490599942075,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_nucleus_bypass,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_nucleus_bypass,iod ~ even + ltr,0.14504099014244315,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_nucleus_bypass,ns ~ even + iod + ltr,0.26767185815816474,1,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_nucleus_bypass,cs ~ ns + ltr,0.9066099694814727,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_nucleus_bypass,cs ~ ns + even,0.6371122454710523,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_nucleus_bypass,cs ~ even + ns + iod,0.5925532118400062,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_cell_bypass,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_cell_bypass,iod ~ even + ltr,0.14504099014244315,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_cell_bypass,ns ~ iod + ltr,0.56457283299018,1,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_cell_bypass,cs ~ even + ns + ltr,0.6680415645001252,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_cell_bypass,ns ~ iod + even,0.20535059246247286,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest50_eligible__high_qc__none,integrated,data,focal,literal_largest50_eligible,high_qc,NA,18,te_cell_bypass,cs ~ even + ns + iod,0.5925532118400062,9.999999999999994e-8,TRUE
data__focal__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,focal,manual_keep_pool,high_qc,NA,18,morphology_null,ns ~ iod,0.0015803322620757654,9.999999999999994e-8,FALSE
data__focal__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,focal,manual_keep_pool,high_qc,NA,18,morphology_null,cs ~ ns,0.010451912092744271,9.999999999999994e-8,FALSE
data__focal__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,focal,manual_keep_pool,high_qc,NA,18,morphology_null,cs ~ iod,0.3919949346450784,9.999999999999994e-8,TRUE
data__focal__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,focal,manual_keep_pool,high_qc,NA,18,iod_to_nucleus,cs ~ iod,0.3919949346450784,9.999999999999994e-8,TRUE
data__focal__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,focal,manual_keep_pool,high_qc,NA,18,iod_to_nucleus,cs ~ iod + ns,0.007957242966731658,9.999999999999994e-8,FALSE
data__focal__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,focal,manual_keep_pool,high_qc,NA,18,iod_to_cell,ns ~ iod,0.0015803322620757654,9.999999999999994e-8,FALSE
data__focal__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,focal,manual_keep_pool,high_qc,NA,18,iod_to_cell,cs ~ iod + ns,0.007957242966731658,9.999999999999994e-8,FALSE
data__focal__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,focal,manual_keep_pool,high_qc,NA,18,iod_nucleus_cell_chain,cs ~ ns + iod,0.20696711866606693,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,integrated_null,ns ~ iod,0.0015803322620757654,9.999999999999994e-8,FALSE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,integrated_null,cs ~ ns,0.010451912092744271,9.999999999999994e-8,FALSE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,integrated_null,ns ~ even,0.09431554556721342,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,integrated_null,ns ~ ltr,0.02167670029933164,9.999999999999994e-8,FALSE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,integrated_null,cs ~ iod,0.3919949346450784,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,integrated_null,iod ~ even,0.05617295519586951,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,integrated_null,iod ~ ltr,0.018922709178379002,9.999999999999994e-8,FALSE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,integrated_null,cs ~ even,0.4400643110993312,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,integrated_null,cs ~ ltr,0.06638772759959953,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,integrated_null,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,iod_morphology_only,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,iod_morphology_only,iod ~ ltr,0.018922709178379002,9.999999999999994e-8,FALSE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,iod_morphology_only,ns ~ iod + ltr,0.306014845713241,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,iod_morphology_only,cs ~ ns + ltr,0.47538473513106416,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,iod_morphology_only,iod ~ even,0.05617295519586951,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,iod_morphology_only,ns ~ iod + even,0.588243559028916,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,iod_morphology_only,cs ~ ns + even,0.8195381930429175,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,iod_morphology_only,cs ~ ns + iod,0.20696711866606693,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_evenness_chain,iod ~ even + ltr,0.14504099014244315,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_evenness_chain,ns ~ iod + ltr,0.306014845713241,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_evenness_chain,cs ~ ns + ltr,0.47538473513106416,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_evenness_chain,ns ~ ltr + iod + even,0.9998739088315489,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_evenness_chain,cs ~ ltr + ns + even,0.45572053758997155,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_evenness_chain,cs ~ even + ns + iod,0.22917680822610406,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_additive_chain,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_additive_chain,ns ~ iod + even,0.588243559028916,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_additive_chain,cs ~ ns + even,0.8195381930429175,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_additive_chain,ns ~ iod + ltr,0.306014845713241,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_additive_chain,cs ~ ns + ltr,0.47538473513106416,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_additive_chain,cs ~ even + ltr + ns + iod,0.15747640129220075,9.999999999999994e-8,TRUE
data__focal__integrated__manual_keep_pool__high_qc__none,integrated,data,focal,manual_keep_pool,high_qc,NA,18,te_nucleus_bypass,even ~ ltr,1.1365392563594323e-5,1,FALSE
