species,order,divergence_bin_start_pct,hit_count,hit_bp,species_total_hit_bp,fraction_species_hit_bp,percent_species_hit_bp
cheaha,PLE,17,10,957,63303628,1.5117616955540053e-05,0.001511761695554
cheaha,PLE,18,7,672,63303628,1.061550532301245e-05,0.0010615505323012
cheaha,PLE,19,2,157,63303628,2.4801106186204685e-06,0.000248011061862
cheaha,PLE,20,12,1051,63303628,1.6602523950128104e-05,0.0016602523950128
cheaha,PLE,21,17,1891,63303628,2.9871905603893662e-05,0.0029871905603893
cheaha,PLE,22,6,587,63303628,9.272770274714743e-06,0.0009272770274714
cheaha,PLE,23,10,965,63303628,1.5243992018909248e-05,0.0015243992018909
cheaha,PLE,24,9,1056,63303628,1.6681508364733852e-05,0.0016681508364733
cheaha,PLE,25,4,953,63303628,1.5054429423855457e-05,0.0015054429423855
cheaha,PLE,26,4,433,63303628,6.840050304857725e-06,0.0006840050304857
cheaha,PLE,27,8,889,63303628,1.4043428916901888e-05,0.0014043428916901
cheaha,PLE,28,8,1778,63303628,2.8086857833803776e-05,0.0028086857833803
cheaha,PLE,29,6,964,63303628,1.5228195135988098e-05,0.0015228195135988
cheaha,PLE,30,6,947,63303628,1.4959648126328557e-05,0.0014959648126328
cheaha,PLE,31,2,342,63303628,5.402533959033122e-06,0.0005402533959033
cheaha,PLE,32,3,607,63303628,9.588707933137734e-06,0.0009588707933137
cheaha,PLE,33,3,437,63303628,6.903237836542323e-06,0.0006903237836542
cheaha,PLE,34,1,89,63303628,1.4059225799823037e-06,0.0001405922579982
cheaha,PLE,35,3,833,63303628,1.3158803473317517e-05,0.0013158803473317
cheaha,SINE,0,29,3454,63303628,5.456243360965031e-05,0.005456243360965
cheaha,SINE,1,41,6344,63303628,0.0001002154252517,0.0100215425251772
cheaha,SINE,2,51,8997,63303628,0.0001421245556415,0.0142124555641581
cheaha,SINE,3,56,12819,63303628,0.0002025002421662,0.0202500242166215
cheaha,SINE,4,80,21702,63303628,0.0003428239531547,0.0342823953154786
cheaha,SINE,5,124,24578,63303628,0.000388255788436,0.0388255788436011
cheaha,SINE,6,122,22712,63303628,0.0003587788049051,0.0358778804905147
cheaha,SINE,7,132,23569,63303628,0.0003723167335685,0.0372316733568572
cheaha,SINE,8,181,33894,63303628,0.0005354195497294,0.053541954972944
cheaha,SINE,9,164,29232,63303628,0.000461774481551,0.0461774481551041
cheaha,SINE,10,182,31164,63303628,0.0004922940593547,0.0492294059354702
cheaha,SINE,11,153,27057,63303628,0.0004274162611975,0.0427416261197541
cheaha,SINE,12,145,24559,63303628,0.0003879556476605,0.038795564766051
cheaha,SINE,13,140,23149,63303628,0.0003656820427416,0.0365682042741689
cheaha,SINE,14,147,25506,63303628,0.0004029152957868,0.0402915295786838
cheaha,SINE,15,126,20422,63303628,0.0003226039430157,0.0322603943015714
cheaha,SINE,16,113,15567,63303628,0.0002459100764335,0.0245910076433533
cheaha,SINE,17,130,16726,63303628,0.0002642186637391,0.0264218663739146
cheaha,SINE,18,123,16678,63303628,0.0002634604133589,0.0263460413358931
cheaha,SINE,19,97,13844,63303628,0.0002186920471603,0.0218692047160393
cheaha,SINE,20,123,17083,63303628,0.0002698581509419,0.0269858150941996
cheaha,SINE,21,102,14042,63303628,0.0002218198299787,0.0221819829978781
cheaha,SINE,22,113,16270,63303628,0.0002570152851271,0.0257015285127102
cheaha,SINE,23,76,10181,63303628,0.0001608280650202,0.0160828065020222
cheaha,SINE,24,83,10213,63303628,0.0001613335652736,0.0161333565273699
cheaha,SINE,25,54,8824,63303628,0.0001393916948962,0.0139391694896223
cheaha,SINE,26,59,8452,63303628,0.0001335152544495,0.0133515254449555
cheaha,SINE,27,42,7360,63303628,0.0001162650582996,0.011626505829966
cheaha,SINE,28,44,6015,63303628,9.501825077071412e-05,0.0095018250770714
cheaha,SINE,29,24,3986,63303628,6.296637532370183e-05,0.0062966375323701
cheaha,SINE,30,15,1786,63303628,2.821323289717297e-05,0.0028213232897172
cheaha,SINE,31,23,4145,63303628,6.547807970816459e-05,0.0065478079708164
cheaha,SINE,32,7,1184,63303628,1.8703509378640983e-05,0.001870350937864
cheaha,SINE,33,3,351,63303628,5.544705905323468e-06,0.0005544705905323
cheaha,SINE,34,1,270,63303628,4.26515838871036e-06,0.000426515838871
cheaha,SINE,35,1,180,63303628,2.8434389258069063e-06,0.0002843438925806
cheaha,SINE,36,2,408,63303628,6.445128231828988e-06,0.0006445128231828
cheaha,TIR,0,392,74932,63303628,0.0011836920310475,0.1183692031047572
cheaha,TIR,1,479,138518,63303628,0.0021881526284717,0.2188152628471784
cheaha,TIR,2,850,190415,63303628,0.0030079634614306,0.3007963461430678
cheaha,TIR,3,1128,239029,63303628,0.0037759131277594,0.3775913127759439
cheaha,TIR,4,1309,280804,63303628,0.0044358279117904,0.4435827911790458
cheaha,TIR,5,1807,362577,63303628,0.0057275864189016,0.5727586418901615
cheaha,TIR,6,2009,391245,63303628,0.0061804514584851,0.6180451458485128
cheaha,TIR,7,2314,454419,63303628,0.0071784037401458,0.7178403740145826
cheaha,TIR,8,2768,526120,63303628,0.0083110560424751,0.8311056042475164
cheaha,TIR,9,2742,523065,63303628,0.008262796565151,0.8262796565151052
cheaha,TIR,10,3150,575042,63303628,0.0090838711487436,0.908387114874364
cheaha,TIR,11,3254,620160,63303628,0.00979659491238,0.979659491238006
cheaha,TIR,12,3282,607509,63303628,0.0095967485465446,0.95967485465446
cheaha,TIR,13,3278,609327,63303628,0.0096254672796952,0.9625467279695248
cheaha,TIR,14,3347,611744,63303628,0.0096636483457156,0.9663648345715666
cheaha,TIR,15,3151,575457,63303628,0.0090904268551559,0.9090426855155918
cheaha,TIR,16,3137,561538,63303628,0.0088705500417764,0.8870550041776436
cheaha,TIR,17,3104,560373,63303628,0.0088521466731732,0.8852146673173297
cheaha,TIR,18,2828,509119,63303628,0.0080424932359327,0.8042493235932702
cheaha,TIR,19,2592,482483,63303628,0.0076217274624449,0.7621727462444964
cheaha,TIR,20,2548,449397,63303628,0.0070990717941158,0.7099071794115812
cheaha,TIR,21,2285,432382,63303628,0.0068302878312124,0.6830287831212455
cheaha,TIR,22,1938,352324,63303628,0.005565620978311,0.556562097831107
cheaha,TIR,23,1811,335885,63303628,0.0053059360199702,0.5305936019970292
cheaha,TIR,24,1484,276122,63303628,0.0043618669059536,0.4361866905953636
cheaha,TIR,25,1198,223138,63303628,0.0035248848612594,0.3524884861259452
cheaha,TIR,26,971,184667,63303628,0.0029171629783999,0.2917162978399911
cheaha,TIR,27,738,141002,63303628,0.0022273920856479,0.2227392085647918
cheaha,TIR,28,570,109868,63303628,0.0017355719327808,0.1735571932780851
cheaha,TIR,29,406,85824,63303628,0.0013557516798247,0.1355751679824733
cheaha,TIR,30,263,56545,63303628,0.0008932347447763,0.0893234744776397
cheaha,TIR,31,156,34734,63303628,0.0005486889313832,0.0548688931383206
cheaha,TIR,32,132,36556,63303628,0.0005774708520655,0.057747085206554
cheaha,TIR,33,78,20159,63303628,0.0003184493628074,0.0318449362807452
cheaha,TIR,34,47,15275,63303628,0.0002412973866205,0.0241297386620558
cheaha,TIR,35,18,4185,63303628,6.610995502501057e-05,0.006610995502501
cheaha,TIR,36,4,1363,63303628,2.153115142152674e-05,0.0021531151421526
cheaha,TIR,37,3,866,63303628,1.368010060971545e-05,0.0013680100609715
cheaha,Transposon Derivatives,0,6,665,63303628,1.0504927142564404e-05,0.0010504927142564
cheaha,Transposon Derivatives,1,2,344,63303628,5.434127724875421e-06,0.0005434127724875
cheaha,Transposon Derivatives,2,9,1884,63303628,2.976132742344562e-05,0.0029761327423445
cheaha,Transposon Derivatives,3,17,3038,63303628,4.799093031445212e-05,0.0047990930314452
cheaha,Transposon Derivatives,4,30,4832,63303628,7.633053827499429e-05,0.0076330538274994
cheaha,Transposon Derivatives,5,31,6424,63303628,0.0001014791758854,0.0101479175885464
cheaha,Transposon Derivatives,6,36,6175,63303628,9.754575203809804e-05,0.0097545752038098
cheaha,Transposon Derivatives,7,52,11560,63303628,0.0001826119665684,0.0182611966568487
cheaha,Transposon Derivatives,8,50,10123,63303628,0.0001599118458107,0.0159911845810796
cheaha,Transposon Derivatives,9,45,7916,63303628,0.0001250481252038,0.0125048125203819
cheaha,Transposon Derivatives,10,56,11002,63303628,0.0001737973058984,0.0173797305898486
cheaha,Transposon Derivatives,11,44,7399,63303628,0.0001168811367335,0.0116881136733585
cheaha,Transposon Derivatives,12,48,7519,63303628,0.0001187767626841,0.0118776762684122
cheaha,Transposon Derivatives,13,45,8689,63303628,0.0001372591157018,0.0137259115701867
cheaha,Transposon Derivatives,14,47,9020,63303628,0.0001424878839487,0.0142487883948768
cheaha,Transposon Derivatives,15,47,8483,63303628,0.0001340049578201,0.0134004957820111
cheaha,Transposon Derivatives,16,41,6105,63303628,9.643997023361756e-05,0.0096439970233617
cheaha,Transposon Derivatives,17,37,5337,63303628,8.430796415017477e-05,0.0084307964150174
cheaha,Transposon Derivatives,18,26,4488,63303628,7.089641055011886e-05,0.0070896410550118
cheaha,Transposon Derivatives,19,64,11784,63303628,0.0001861504683428,0.0186150468342825
cheaha,Transposon Derivatives,20,65,12961,63303628,0.000204743399541,0.0204743399541018
cheaha,Transposon Derivatives,21,48,14038,63303628,0.000221756642447,0.0221756642447096
cheaha,Transposon Derivatives,22,54,10261,63303628,0.0001620918156539,0.0162091815653914
cheaha,Transposon Derivatives,23,50,14306,63303628,0.0002259902070699,0.0225990207069964
cheaha,Transposon Derivatives,24,28,4299,63303628,6.791079967802161e-05,0.0067910799678021
cheaha,Transposon Derivatives,25,18,3407,63303628,5.381998011235628e-05,0.0053819980112356
cheaha,Transposon Derivatives,26,25,3853,63303628,6.0865389895188944e-05,0.0060865389895188
cheaha,Transposon Derivatives,27,6,1148,63303628,1.8134821593479603e-05,0.0018134821593479
cheaha,Transposon Derivatives,28,6,1292,63303628,2.0409572734125128e-05,0.0020409572734125
cheaha,Transposon Derivatives,29,3,409,63303628,6.460925114750137e-06,0.000646092511475
cheaha,Transposon Derivatives,30,3,441,63303628,6.966425368226921e-06,0.0006966425368226
cheaha,Transposon Derivatives,31,6,905,63303628,1.429617904364028e-05,0.001429617904364
cheaha,Transposon Derivatives,32,4,459,63303628,7.250769260807611e-06,0.0007250769260807
cheaha,Transposon Derivatives,33,1,199,63303628,3.1435797013087463e-06,0.0003143579701308
cheaha,Unclassified,0,37,4768,63303628,7.531953776804073e-05,0.007531953776804
cheaha,Unclassified,1,27,7362,63303628,0.0001162966520655,0.0116296652065502
cheaha,Unclassified,2,61,9156,63303628,0.000144636260026,0.0144636260026044
cheaha,Unclassified,3,84,11575,63303628,0.0001828489198123,0.0182848919812305
cheaha,Unclassified,4,128,19399,63303628,0.0003064437317873,0.0306443731787378
cheaha,Unclassified,5,193,31687,63303628,0.0005005558291224,0.0500555829122463
cheaha,Unclassified,6,248,37996,63303628,0.0006002183634719,0.0600218363471995
cheaha,Unclassified,7,286,44844,63303628,0.000708395417716,0.0708395417716027
cheaha,Unclassified,8,394,62101,63303628,0.0009810022262863,0.0981002226286303
cheaha,Unclassified,9,446,71855,63303628,0.0011350850222991,0.1135085022299195
cheaha,Unclassified,10,511,80799,63303628,0.0012763723431459,0.1276372343145956
cheaha,Unclassified,11,550,83996,63303628,0.0013268749778448,0.1326874977844871
cheaha,Unclassified,12,610,99441,63303628,0.001570857834562,0.1570857834562025
cheaha,Unclassified,13,627,103314,63303628,0.0016320391621156,0.1632039162115637
cheaha,Unclassified,14,654,109737,63303628,0.0017335025411181,0.173350254111818
cheaha,Unclassified,15,664,108393,63303628,0.0017122715304721,0.1712271530472155
cheaha,Unclassified,16,635,101283,63303628,0.0015999556929027,0.1599955692902782
cheaha,Unclassified,17,618,100228,63303628,0.0015832899814209,0.158328998142097
cheaha,Unclassified,18,582,96057,63303628,0.0015174011827568,0.1517401182756855
cheaha,Unclassified,19,513,81264,63303628,0.0012837178937042,0.1283717893704291
cheaha,Unclassified,20,490,76484,63303628,0.0012082087933411,0.1208208793341196
cheaha,Unclassified,21,413,70640,63303628,0.0011158918095499,0.1115891809549999
cheaha,Unclassified,22,342,59507,63303628,0.0009400251119888,0.0940025111988842
cheaha,Unclassified,23,327,54864,63303628,0.0008666801845859,0.0866680184585945
cheaha,Unclassified,24,290,55890,63303628,0.000882887786463,0.0882887786463044
cheaha,Unclassified,25,299,55527,63303628,0.0008771535179626,0.0877153517962667
cheaha,Unclassified,26,249,54257,63303628,0.0008570914766528,0.0857091476652807
cheaha,Unclassified,27,199,41032,63303628,0.0006481777000206,0.0648177700020605
cheaha,Unclassified,28,151,35034,63303628,0.0005534279962595,0.055342799625955
cheaha,Unclassified,29,99,23347,63303628,0.00036880982556,0.0368809825560076
cheaha,Unclassified,30,67,15841,63303628,0.0002502384223539,0.0250238422353928
cheaha,Unclassified,31,62,13919,63303628,0.0002198768133794,0.0219876813379479
cheaha,Unclassified,32,39,18754,63303628,0.0002962547423032,0.0296254742303237
cheaha,Unclassified,33,35,13190,63303628,0.0002083608857299,0.0208360885729961
cheaha,Unclassified,34,11,2834,63303628,4.476836619853763e-05,0.0044768366198537
cheaha,Unclassified,35,5,973,63303628,1.5370367082278444e-05,0.0015370367082278
cheaha,Unclassified,36,5,1738,63303628,2.7454982516957795e-05,0.0027454982516957
cheaha,Unclassified,38,1,150,63303628,2.369532438172422e-06,0.0002369532438172
cheaha,YR,0,1,30,63303628,4.739064876344844e-07,4.739064876344844e-05
cheaha,YR,1,5,1481,63303628,2.339518360622238e-05,0.0023395183606222
cheaha,YR,2,8,2388,63303628,3.772295641570496e-05,0.0037722956415704
cheaha,YR,3,5,1685,63303628,2.6617747722136875e-05,0.0026617747722136
cheaha,YR,4,10,2624,63303628,4.145102078509623e-05,0.0041451020785096
cheaha,YR,5,23,3752,63303628,5.926990472015285e-05,0.0059269904720152
cheaha,YR,6,11,1644,63303628,2.5970075522369744e-05,0.0025970075522369
cheaha,YR,7,22,3670,63303628,5.797456032061859e-05,0.0057974560320618
cheaha,YR,8,15,2066,63303628,3.2636360115094825e-05,0.0032636360115094
cheaha,YR,9,27,3524,63303628,5.566821541413077e-05,0.005566821541413
cheaha,YR,10,29,5433,63303628,8.582446491060513e-05,0.0085824464910605
cheaha,YR,11,28,4091,63303628,6.462504803042252e-05,0.0064625048030422
cheaha,YR,12,42,5607,63303628,8.857312253888513e-05,0.0088573122538885
cheaha,YR,13,35,5226,63303628,8.255451014592718e-05,0.0082554510145927
cheaha,YR,14,35,5731,63303628,9.053193602110769e-05,0.0090531936021107
cheaha,YR,15,31,4823,63303628,7.618836632870394e-05,0.0076188366328703
cheaha,YR,16,32,3754,63303628,5.930149848599514e-05,0.0059301498485995
cheaha,YR,17,27,4325,63303628,6.83215186339715e-05,0.0068321518633971
cheaha,YR,18,30,4231,63303628,6.683661163938345e-05,0.0066836611639383
cheaha,YR,19,14,1651,63303628,2.6080653702817796e-05,0.0026080653702817
cheaha,YR,20,15,2429,63303628,3.837062861547209e-05,0.0038370628615472
cheaha,YR,21,17,2271,63303628,3.5874721113930466e-05,0.003587472111393
cheaha,YR,22,16,2027,63303628,3.2020281681169995e-05,0.0032020281681169
cheaha,YR,23,8,840,63303628,1.3269381653765563e-05,0.0013269381653765
cheaha,YR,24,5,606,63303628,9.572911050216583e-06,0.0009572911050216
cheaha,YR,25,8,1019,63303628,1.609702369665132e-05,0.0016097023696651
cheaha,YR,26,4,414,63303628,6.539909529355884e-06,0.0006539909529355
cheaha,YR,27,3,802,63303628,1.2669100102761883e-05,0.0012669100102761
cheaha,YR,28,4,1189,63303628,1.878249379324673e-05,0.0018782493793246
cheaha,YR,30,3,734,63303628,1.159491206412372e-05,0.0011594912064123
cheaha,YR,31,1,211,63303628,3.3331422963625403e-06,0.0003333142296362
cheaha,YR,32,1,84,63303628,1.3269381653765563e-06,0.0001326938165376
conanti,DIRS,0,3,101,71941202,1.4039242769393818e-06,0.0001403924276939
conanti,DIRS,1,1,70,71941202,9.730168256015518e-07,9.730168256015516e-05
conanti,DIRS,2,4,425,71941202,5.9076021554379926e-06,0.0005907602155437
conanti,DIRS,3,12,1628,71941202,2.2629591315418945e-05,0.0022629591315418
conanti,DIRS,4,18,3401,71941202,4.727471748386968e-05,0.0047274717483869
conanti,DIRS,5,56,10676,71941202,0.0001483989661446,0.0148398966144602
conanti,DIRS,6,56,14139,71941202,0.0001965354985311,0.0196535498531147
conanti,DIRS,7,101,23883,71941202,0.0003319794406548,0.0331979440654883
conanti,DIRS,8,134,35253,71941202,0.0004900251736133,0.0490025173613307
conanti,DIRS,9,167,45448,71941202,0.0006317381241419,0.063173812414199
conanti,DIRS,10,224,60254,71941202,0.000837545082997,0.0837545082997084
conanti,DIRS,11,253,66467,71941202,0.0009239072763894,0.0923907276389404
conanti,DIRS,12,260,66492,71941202,0.0009242547823985,0.0924254782398548
conanti,DIRS,13,264,72282,71941202,0.0010047371741161,0.1004737174116162
conanti,DIRS,14,293,74187,71941202,0.0010312171320128,0.103121713201289
conanti,DIRS,15,301,81388,71941202,0.0011313127628865,0.1131312762886558
conanti,DIRS,16,255,75208,71941202,0.0010454092774263,0.1045409277426307
conanti,DIRS,17,249,65880,71941202,0.0009157478352947,0.0915747835294717
conanti,DIRS,18,218,57250,71941202,0.0007957887609384,0.0795788760938411
conanti,DIRS,19,181,46254,71941202,0.0006429417178767,0.0642941717876773
conanti,DIRS,20,157,43216,71941202,0.0006007127876456,0.0600712787645666
conanti,DIRS,21,125,33716,71941202,0.0004686605041711,0.046866050417117
conanti,DIRS,22,88,23955,71941202,0.0003329802579612,0.0332980257961216
conanti,DIRS,23,88,27736,71941202,0.000385537066784,0.0385537066784066
conanti,DIRS,24,84,33013,71941202,0.000458888635194,0.0458888635194057
conanti,DIRS,25,53,17527,71941202,0.0002436295128902,0.0243629512890262
conanti,DIRS,26,36,18627,71941202,0.0002589197772925,0.0258919777292572
conanti,DIRS,27,27,9104,71941202,0.0001265477882896,0.0126547788289664
conanti,DIRS,28,16,3401,71941202,4.727471748386968e-05,0.0047274717483869
conanti,DIRS,29,17,3838,71941202,5.33491225236965e-05,0.0053349122523696
conanti,DIRS,30,9,1737,71941202,2.414471751528422e-05,0.0024144717515284
conanti,DIRS,31,12,2827,71941202,3.929597951393695e-05,0.0039295979513936
conanti,DIRS,32,5,1058,71941202,1.4706454306949166e-05,0.0014706454306949
conanti,DIRS,33,5,1402,71941202,1.9488136992762505e-05,0.0019488136992762
conanti,DIRS,34,4,1328,71941202,1.8459519205698008e-05,0.0018459519205698
conanti,DIRS,35,3,316,71941202,4.392475955572719e-06,0.0004392475955572
conanti,Helitron,0,1,134,71941202,1.8626322090086849e-06,0.0001862632209008
conanti,Helitron,1,2,307,71941202,4.267373792281091e-06,0.0004267373792281
conanti,Helitron,2,16,3878,71941202,5.390513213832596e-05,0.0053905132138325
conanti,Helitron,3,23,5476,71941202,7.611771624277282e-05,0.0076117716242772
conanti,Helitron,4,23,6745,71941202,9.375712126689236e-05,0.0093757121266892
conanti,Helitron,5,43,10703,71941202,0.0001487742726344,0.0148774272634477
conanti,Helitron,6,33,9298,71941202,0.0001292444349206,0.0129244434920617
conanti,Helitron,7,57,14078,71941202,0.0001956875838688,0.0195687583868837
conanti,Helitron,8,42,9760,71941202,0.0001356663459695,0.0135666345969587
conanti,Helitron,9,38,8887,71941202,0.0001235314361302,0.0123531436130299
conanti,Helitron,10,23,5568,71941202,7.739653835642056e-05,0.007739653835642
