analysis_type,replicate_id,tree_id,evolutionary_model,generating_class,residual_regime,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,globally_supported,delta_competitive,admissible_competitive,stored_warning_count,runtime_warning_count,path_trait_definition
measurement_bootstrap,measurement_0011,focal_primary,lambda,,,24,2,cell_collider,1,5,3.811710230498156,0.1486954365067219,17.14504356383149,2.8609623757404314,0.2391937973936985,0.1896983947807575,True,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0011,focal_primary,lambda,,,24,3,iod_bridge,1,5,10.63096232720653,0.0049149133089119,23.96429566053986,9.680214472448805,0.0079062061744331,0.0062702069888004,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0011,focal_primary,lambda,,,24,4,iod_cell_only,2,4,14.442672557704686,0.006008359564693,24.547935715599422,10.263854527508364,0.005905168682151,0.004683236071,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0011,focal_primary,lambda,,,24,5,nucleus_bridge,1,5,12.351002437987344,0.0020797632393284,25.68433577132068,11.400254583229618,0.0033455395712315,0.0026532606332326,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0011,focal_primary,lambda,,,24,6,nucleus_cell_only,2,4,16.1627126684855,0.0028084212766708,26.26797582638024,11.98389463828918,0.0024987933611976,0.001981728183059,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0011,focal_primary,lambda,,,24,7,iod_collider,1,5,14.02244409403228,0.0009017059877066692,27.355777427365613,13.071696239274557,0.0014504983098283,0.0011503525760484,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0011,focal_primary,lambda,,,24,8,nucleus_collider,1,5,15.78871084157699,0.0003728421490495348,29.12204417491032,14.837962986819264,0.0005997596937385331,0.0004756538522156337,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0011,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,26.41967316878352,2.6039338546390844e-05,36.52493632667826,22.2408551385872,1.48067474945928e-05,1.1742847273857674e-05,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0011,focal_primary,lambda,,,24,10,independent,3,3,33.622865166107424,7.954668712728541e-06,40.82286516610742,26.53878397801636,1.7265385550887658e-06,1.3692729326435947e-06,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0012,focal_primary,lambda,,,24,1,cell_bridge,1,5,1.5326969877880894,0.4647068539095241,14.86603032112142,0.0,1.0,0.8319301373754735,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0012,focal_primary,lambda,,,24,2,iod_bridge,1,5,5.571303464873083,0.0616888712883864,18.90463679820641,4.038606477084993,0.132747926503354,0.1104370007322446,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0012,focal_primary,lambda,,,24,3,cell_collider,1,5,8.27814927749453,0.015937592713747,21.611482610827863,6.745452289706442,0.0342960138841636,0.0285318875420833,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0012,focal_primary,lambda,,,24,4,nucleus_bridge,1,5,9.804435369492497,0.0074300871953228,23.13776870282583,8.27173838170441,0.015988761802875,0.0133015328031295,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0012,focal_primary,lambda,,,24,5,iod_cell_only,2,4,13.849452742367612,0.0077913699123838,23.95471590026235,9.088685579140927,0.0106271546985893,0.0088410502683078,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0012,focal_primary,lambda,,,24,6,iod_collider,1,5,11.73458091244722,0.0028305324044965,25.06791424578055,10.201883924659128,0.0060910063638693,0.0050672917610486,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0012,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,18.082584646987023,0.001189066777589,28.187847804881763,13.32181748376034,0.0012799826678555,0.0010648561567072,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0012,focal_primary,lambda,,,24,8,nucleus_collider,1,5,15.903253157773252,0.00035208899807381844,29.236586491106586,14.370556169985164,0.0007576582852431715,0.0006303187613260172,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0012,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,21.47455662264633,0.0002549333666566067,31.57981978054107,16.713789459419647,0.00023477223426437565,0.0001953140971035089,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0012,focal_primary,lambda,,,24,10,independent,3,3,35.915983347715,2.8622308737569213e-06,43.115983347715,28.24995302659358,7.338387542696598e-07,6.105025756510044e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0013,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.5303982386558705,0.7670531996509843,13.863731571989202,0.0,1.0,0.8741908776580238,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0013,focal_primary,lambda,,,24,2,cell_collider,1,5,5.441953497796327,0.0658104427458947,18.77528683112966,4.9115552591404565,0.0857964516357392,0.075002475355391,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0013,focal_primary,lambda,,,24,3,iod_bridge,1,5,7.006560251401697,0.0300984944815986,20.33989358473503,6.476162012745828,0.0392391225214804,0.0343024829555837,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0013,focal_primary,lambda,,,24,4,iod_cell_only,2,4,12.448513749198025,0.0143097736862285,22.55377690709276,8.690045335103559,0.0129712142187655,0.0113393171421928,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0013,focal_primary,lambda,,,24,5,iod_collider,1,5,10.981685339674252,0.0041243672296413,24.315018673007582,10.451287101018384,0.0053768985404375,0.0047004356541432,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0013,focal_primary,lambda,,,24,6,nucleus_bridge,1,5,16.386613246627963,0.00027649809594121333,29.71994657996129,15.856215007972091,0.0003604679519843866,0.0003151177953128213,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0013,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,21.82856674442429,0.0002167978059776088,31.933829902319022,18.070098330329824,0.00011915931661391173,0.0001041679875718458,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0013,focal_primary,lambda,,,24,8,nucleus_collider,1,5,20.565297648844496,3.4221761180286414e-05,33.89863098217783,20.034899410188626,4.461458631012669e-05,3.900166436279931e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0013,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,27.571857900246197,1.5229854140597077e-05,37.677121058140926,23.813389486151724,6.745096624359614e-06,5.896501937937105e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0013,focal_primary,lambda,,,24,10,independent,3,3,36.98893648631508,1.769654820349409e-06,44.18893648631507,30.32520491432587,2.599952547229704e-07,2.272854799131949e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0014,focal_primary,lambda,,,24,1,cell_bridge,1,5,1.1246627298763314,0.5698789181949395,14.457996063209665,0.0,1.0,0.750442329796757,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0014,focal_primary,lambda,,,24,2,cell_collider,1,5,3.717827820292281,0.1558417966806425,17.051161153625614,2.593165090415951,0.2734647513795787,0.205219525142582,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0014,focal_primary,lambda,,,24,3,iod_bridge,1,5,8.396035156314033,0.0150253338652771,21.729368489647364,7.271372426437701,0.0263658355934082,0.0197860390897555,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0014,focal_primary,lambda,,,24,4,iod_cell_only,2,4,12.113862976606312,0.0165243345282023,22.21912613450105,7.761130071291387,0.0206391600252968,0.0154884993344318,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0014,focal_primary,lambda,,,24,5,iod_collider,1,5,10.596012128020789,0.0050015567549864,23.92934546135412,9.471349398144458,0.0087765253202008,0.0065862761088117,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0014,focal_primary,lambda,,,24,6,nucleus_bridge,1,5,14.050203733553364,0.0008892769272169643,27.383537066886696,12.925541003677033,0.0015604664408953,0.0011710400714751,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0014,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,17.768031553845645,0.0013697912916762,27.87329471174038,13.41529864853072,0.0012215321783997,0.0009166894538799812,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0014,focal_primary,lambda,,,24,8,nucleus_collider,1,5,16.427654967742328,0.00027088193834523544,29.76098830107566,15.302992237865997,0.00047533244290418573,0.0003567095858810012,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0014,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,24.823690124056363,5.458743741393324e-05,34.928953281951095,20.470957218741432,3.587468697454725e-05,2.692188367390861e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0014,focal_primary,lambda,,,24,10,independent,3,3,30.7414949160554,2.8398388499439875e-05,37.9414949160554,23.48349885284573,7.954685543089749e-06,5.969532751756853e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0015,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.3442130199955167,0.8418894987443493,13.677546353328848,0.0,1.0,0.709053942619467,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0015,focal_primary,lambda,,,24,2,cell_collider,1,5,3.2217600385947707,0.1997117864946291,16.555093371928102,2.877547018599253,0.2372185266504605,0.1682007315838901,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0015,focal_primary,lambda,,,24,3,iod_cell_only,2,4,8.860936388746754,0.0646709715460376,18.96619954664149,5.288653193312642,0.0710531850853509,0.0503805410204387,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0015,focal_primary,lambda,,,24,4,iod_bridge,1,5,5.639176350151983,0.0596304949770368,18.972509683485317,5.294963330156465,0.0708293607011061,0.0502218374583356,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0015,focal_primary,lambda,,,24,5,iod_collider,1,5,7.723645556298925,0.021029632212029,21.05697888963225,7.379432536303407,0.0249790883998364,0.0177115211129441,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0015,focal_primary,lambda,,,24,6,nucleus_cell_only,2,4,15.514718243332748,0.0037445091739467,25.619981401227484,11.942435047898636,0.0025511334612834,0.0018088912388714,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0015,focal_primary,lambda,,,24,7,nucleus_bridge,1,5,12.292958204737978,0.0021410067805697,25.62629153807131,11.948745184742462,0.0025430971448901,0.0018031930570486,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0015,focal_primary,lambda,,,24,8,nucleus_collider,1,5,14.528757210553342,0.0007000361332835103,27.862090543886676,14.184544190557824,0.0008315059569308915,0.0005895825770734212,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0015,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,20.167933560705325,0.0004626835798150486,30.27319671860006,16.59565036527121,0.00024905789396642726,0.00017659548165739638,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0015,focal_primary,lambda,,,24,10,independent,3,3,25.47416280544704,0.0002788753446555381,32.67416280544704,18.99661645211819,7.497856944004121e-05,5.31638502734287e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0016,focal_primary,lambda,,,24,1,cell_collider,1,5,1.1113324233584714,0.5736899349205578,14.444665756691805,0.0,1.0,0.4658761032987996,True,True,True,3,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0016,focal_primary,lambda,,,24,2,cell_bridge,1,5,1.2928170633151672,0.523924058517338,14.6261503966485,0.1814846399566967,0.9132530076371108,0.4254627525238861,True,True,True,3,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0016,focal_primary,lambda,,,24,3,iod_cell_only,2,4,8.40919717803163,0.0776878806325843,18.51446033592637,4.069794579234562,0.1306939054357223,0.0608871673892961,True,False,False,3,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0016,focal_primary,lambda,,,24,4,iod_collider,1,5,7.235025599851112,0.0268493732773452,20.568358933184445,6.123693176492642,0.0468011928448131,0.0218035573522771,False,False,False,3,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0016,focal_primary,lambda,,,24,5,iod_bridge,1,5,7.297864754673158,0.0260188923147404,20.63119808800649,6.186532331314689,0.0453535799235233,0.0211291490854217,False,False,False,3,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0016,focal_primary,lambda,,,24,6,nucleus_cell_only,2,4,14.378467702806024,0.0061801452487728,24.48373086070076,10.039065104008955,0.0066076147037686,0.0030783297902915,False,False,False,3,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0016,focal_primary,lambda,,,24,7,nucleus_bridge,1,5,13.267135279447556,0.0013154616113235,26.600468612780887,12.155802856089084,0.0022929835983714,0.0010682462637373,False,False,False,3,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0016,focal_primary,lambda,,,24,8,nucleus_collider,1,5,14.886534251035089,0.0005853695940535308,28.219867584368423,13.77520182767662,0.0010203588357089,0.0004753607983465861,False,False,False,3,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0016,focal_primary,lambda,,,24,9,independent,3,3,23.232892274244676,0.0007221135636027443,30.432892274244672,15.988226517552867,0.0003374432335199092,0.00015720673871680215,False,False,False,3,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0016,focal_primary,lambda,,,24,10,iod_nucleus_only,2,4,22.184399005708247,0.00018417228124156804,32.28966216360298,17.84499640691118,0.00013335468118464962,6.212675922695831e-05,False,False,False,3,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0017,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.9206706751446978,0.6310719878721402,14.25400400847803,0.0,1.0,0.8933961986831996,True,True,True,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0017,focal_primary,lambda,,,24,2,cell_collider,1,5,7.094633983140192,0.028801811584754,20.427967316473524,6.173963307995493,0.0456395025262783,0.0407741580667693,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0017,focal_primary,lambda,,,24,3,iod_bridge,1,5,7.2352738219161825,0.0268460411806842,20.56860715524952,6.314603146771486,0.042540378430049,0.0380054123799506,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0017,focal_primary,lambda,,,24,4,nucleus_bridge,1,5,9.229965536939035,0.0099023540382127,22.56329887027237,8.309294861794339,0.0156913224299523,0.0140185678112318,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0017,focal_primary,lambda,,,24,5,iod_cell_only,2,4,14.329907805056374,0.0063132617281024,24.435170962951112,10.18116695447308,0.0061544278707743,0.0054983424648197,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0017,focal_primary,lambda,,,24,6,iod_collider,1,5,11.569290619429829,0.0030744006425457,24.90262395276316,10.64861994428513,0.0048717114713205,0.004352368509559,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
