analysis_type,replicate_id,tree_id,evolutionary_model,generating_class,residual_regime,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,globally_supported,delta_competitive,admissible_competitive,stored_warning_count,runtime_warning_count,path_trait_definition
published_bootstrap_tree_sensitivity,published_bootstrap_007,published_bootstrap_007,lambda,,,18,6,iod_bridge,1,5,8.072593503000448,0.0176627610443402,23.072593503000448,6.226152970971025,0.0444639520009812,0.0192781006127789,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_007,published_bootstrap_007,lambda,,,18,7,iod_cell_only,2,4,14.087256597613289,0.0070217132608667,25.164179674536364,8.317739142506941,0.0156252111280857,0.0067745753282682,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_007,published_bootstrap_007,lambda,,,18,8,iod_nucleus_only,2,4,14.566601714774226,0.0056899187285252,25.643524791697303,8.79708425966788,0.0122952517240139,0.0053308149439742,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_007,published_bootstrap_007,lambda,,,18,9,iod_collider,1,5,11.957231519892366,0.0025323292187583,26.957231519892368,10.110790987862943,0.0063748450511724,0.0027639222056704,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_007,published_bootstrap_007,lambda,,,18,10,independent,3,3,24.465902826278985,0.0004286010187415368,32.1801885405647,15.333748008535276,0.0004680787512656375,0.00020294348242827652,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_008,published_bootstrap_008,lambda,,,18,1,cell_bridge,1,5,1.8464405428224269,0.3972377657441108,16.846440542822428,0.0,1.0,0.4335669635738294,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_008,published_bootstrap_008,lambda,,,18,2,nucleus_bridge,1,5,2.438963153630888,0.2953832607675981,17.438963153630887,0.5925226108084587,0.7435930977365225,0.3223974015200818,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_008,published_bootstrap_008,lambda,,,18,3,nucleus_cell_only,2,4,8.453626292267236,0.0763054133586844,19.53054936919031,2.6841088263678827,0.2613082815831111,0.1132946382026847,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_008,published_bootstrap_008,lambda,,,18,4,cell_collider,1,5,6.014663138636349,0.0494233858358739,21.01466313863635,4.168222595813923,0.124417641266543,0.053943378938953,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_008,published_bootstrap_008,lambda,,,18,5,nucleus_collider,1,5,6.494008247753698,0.0388905447336195,21.494008247753698,4.647567704931269,0.0979024354866393,0.0424472616804249,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_008,published_bootstrap_008,lambda,,,18,6,iod_bridge,1,5,8.072593529285127,0.0176627608122103,23.07259352928513,6.226152986462701,0.0444639516565706,0.0192781005082328,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_008,published_bootstrap_008,lambda,,,18,7,iod_cell_only,2,4,14.087256667921476,0.0070217130447126,25.164179744844557,8.317739202022125,0.0156252106631171,0.0067745751424091,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_008,published_bootstrap_008,lambda,,,18,8,iod_nucleus_only,2,4,14.566601777038828,0.0056899185727702,25.643524853961903,8.797084311139475,0.0122952514075858,0.0053308148191638,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_008,published_bootstrap_008,lambda,,,18,9,iod_collider,1,5,11.957231579660938,0.0025323291430815,26.957231579660935,10.11079103683851,0.0063748448950666,0.0027639221444081,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_008,published_bootstrap_008,lambda,,,18,10,independent,3,3,24.465902966050987,0.00042860099328967394,32.1801886803367,15.33374813751427,0.00046807872107947545,0.0002029434698119496,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_009,published_bootstrap_009,lambda,,,18,1,cell_bridge,1,5,1.8464405278882872,0.397237768710313,16.846440527888287,0.0,1.0,0.4335669627266413,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_009,published_bootstrap_009,lambda,,,18,2,nucleus_bridge,1,5,2.438963154310825,0.2953832606671771,17.438963154310827,0.5925226264225394,0.7435930919312612,0.322397398373149,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_009,published_bootstrap_009,lambda,,,18,3,nucleus_cell_only,2,4,8.453626238436204,0.0763054150195486,19.53054931535928,2.684108787470993,0.2613082866651509,0.1132946401847119,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_009,published_bootstrap_009,lambda,,,18,4,cell_collider,1,5,6.014663084125378,0.0494233871829322,21.014663084125377,4.16822255623709,0.1244176437285711,0.0539433799010019,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_009,published_bootstrap_009,lambda,,,18,5,nucleus_collider,1,5,6.49400820583414,0.0388905455487567,21.49400820583414,4.647567677945855,0.0979024368076082,0.0424472621702116,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_009,published_bootstrap_009,lambda,,,18,6,iod_bridge,1,5,8.072593499128558,0.0176627610785344,23.07259349912856,6.226152971240271,0.0444639519949953,0.0192781006172933,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_009,published_bootstrap_009,lambda,,,18,7,iod_cell_only,2,4,14.087256583253936,0.0070217133050128,25.16417966017701,8.317739132288725,0.0156252112079166,0.0067745753653787,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_009,published_bootstrap_009,lambda,,,18,8,iod_nucleus_only,2,4,14.566601704962698,0.0056899187530687,25.643524781885773,8.797084253997486,0.0122952517588733,0.0053308149610541,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_009,published_bootstrap_009,lambda,,,18,9,iod_collider,1,5,11.95723150921363,0.0025323292322794,26.957231509213628,10.11079098132534,0.0063748450720105,0.0027639222157245,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_009,published_bootstrap_009,lambda,,,18,10,independent,3,3,24.465902799173147,0.0004286010236773663,32.18018851345886,15.333747985570572,0.0004680787566402829,0.00020294348483339007,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_010,published_bootstrap_010,lambda,,,18,1,cell_bridge,1,5,1.846440534861722,0.397237767325257,16.84644053486172,0.0,1.0,0.4335669628351631,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_010,published_bootstrap_010,lambda,,,18,2,nucleus_bridge,1,5,2.438963154312656,0.2953832606669067,17.438963154312656,0.5925226194509357,0.7435930945232794,0.3223973995776586,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_010,published_bootstrap_010,lambda,,,18,3,nucleus_cell_only,2,4,8.453626258771573,0.0763054143921356,19.53054933569465,2.684108800832931,0.2613082849193583,0.1132946394561516,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_010,published_bootstrap_010,lambda,,,18,4,cell_collider,1,5,6.014663104458917,0.049423386680456,21.01466310445892,4.168222569597198,0.1244176428974545,0.0539433795541593,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_010,published_bootstrap_010,lambda,,,18,5,nucleus_collider,1,5,6.494008220620618,0.0388905452612297,21.494008220620614,4.647567685758897,0.0979024364251503,0.042447262015015,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_010,published_bootstrap_010,lambda,,,18,6,iod_bridge,1,5,8.072593503691786,0.0176627610382348,23.072593503691785,6.226152968830064,0.044463952048579,0.0192781006453507,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_010,published_bootstrap_010,lambda,,,18,7,iod_cell_only,2,4,14.087256608150703,0.0070217132284706,25.16417968507378,8.31773915021206,0.0156252110678887,0.0067745753063628,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_010,published_bootstrap_010,lambda,,,18,8,iod_nucleus_only,2,4,14.566601724312404,0.0056899187046653,25.64352480123548,8.797084266373759,0.0122952516827886,0.0053308149294006,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_010,published_bootstrap_010,lambda,,,18,9,iod_collider,1,5,11.95723152764623,0.0025323292089407,26.95723152764623,10.110790992784509,0.0063748450354853,0.0027639222005802,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_010,published_bootstrap_010,lambda,,,18,10,independent,3,3,24.465902852725765,0.0004286010139257224,32.180188567011484,15.333748032149764,0.00046807874573891786,0.0002029434801577152,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_011,published_bootstrap_011,lambda,,,18,1,cell_bridge,1,5,1.846440537438928,0.3972377668133754,16.846440537438927,0.0,1.0,0.4335669627238017,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_011,published_bootstrap_011,lambda,,,18,2,nucleus_bridge,1,5,2.43896314881775,0.2953832614784584,17.43896314881775,0.592522611378822,0.7435930975244633,0.3223974007960652,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_011,published_bootstrap_011,lambda,,,18,3,nucleus_cell_only,2,4,8.453626265862612,0.0763054141733539,19.53054934278569,2.684108805346764,0.2613082843296074,0.1132946391713555,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_011,published_bootstrap_011,lambda,,,18,4,cell_collider,1,5,6.014663117044862,0.0494233863694361,21.01466311704486,4.168222579605935,0.1244176422748228,0.0539433792703514,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_011,published_bootstrap_011,lambda,,,18,5,nucleus_collider,1,5,6.494008226458238,0.0388905451477155,21.49400822645824,4.647567689019311,0.097902436265549,0.0424472619349146,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_011,published_bootstrap_011,lambda,,,18,6,iod_bridge,1,5,8.072593528050076,0.0176627608231174,23.07259352805008,6.226152990611151,0.0444639515643424,0.0192781004304501,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_011,published_bootstrap_011,lambda,,,18,7,iod_cell_only,2,4,14.08725664509494,0.00702171311489,25.164179722018016,8.31773918457909,0.0156252107993926,0.0067745751882118,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_011,published_bootstrap_011,lambda,,,18,8,iod_nucleus_only,2,4,14.566601754508314,0.0056899186291302,25.643524831431392,8.797084293992466,0.0122952515129992,0.0053308148544163,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_011,published_bootstrap_011,lambda,,,18,9,iod_collider,1,5,11.957231562360668,0.0025323291649864,26.95723156236067,10.110791024921742,0.0063748449330504,0.0027639221554578,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_011,published_bootstrap_011,lambda,,,18,10,independent,3,3,24.465902905863768,0.00042860100424946257,32.18018862014948,15.333748082710551,0.00046807873390570257,0.00020294347497509807,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_012,published_bootstrap_012,lambda,,,18,1,cell_bridge,1,5,1.846440531220886,0.397237768048396,16.846440531220885,0.0,1.0,0.4335669626183697,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_012,published_bootstrap_012,lambda,,,18,2,nucleus_bridge,1,5,2.438963151153943,0.2953832611334221,17.438963151153942,0.5925226199330567,0.7435930943440284,0.3223973993387352,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_012,published_bootstrap_012,lambda,,,18,3,nucleus_cell_only,2,4,8.453626246718374,0.0763054147640165,19.53054932364145,2.6841087924205667,0.2613082860184686,0.1132946398760396,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_012,published_bootstrap_012,lambda,,,18,4,cell_collider,1,5,6.014663095564431,0.0494233869002539,21.01466309556443,4.168222564343544,0.1244176432242781,0.0539433796688862,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_012,published_bootstrap_012,lambda,,,18,5,nucleus_collider,1,5,6.494008211937325,0.0388905454300786,21.494008211937324,4.647567680716438,0.0979024366719848,0.0424472621008097,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_012,published_bootstrap_012,lambda,,,18,6,iod_bridge,1,5,8.072593512310359,0.0176627609621209,23.07259351231036,6.226152981089474,0.0444639517760281,0.0192781005175421,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_012,published_bootstrap_012,lambda,,,18,7,iod_cell_only,2,4,14.087256607874789,0.0070217132293189,25.164179684797865,8.31773915357698,0.0156252110415999,0.0067745752915774,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_012,published_bootstrap_012,lambda,,,18,8,iod_nucleus_only,2,4,14.566601724247684,0.0056899187048273,25.64352480117076,8.797084269949874,0.012295251660804,0.0053308149172032,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_012,published_bootstrap_012,lambda,,,18,9,iod_collider,1,5,11.95723153088248,0.002532329204843,26.95723153088248,10.110790999661596,0.0063748450135651,0.0027639221896943,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_012,published_bootstrap_012,lambda,,,18,10,independent,3,3,24.46590283838424,0.00042860101653718896,32.180188552669954,15.333748021449068,0.0004680787482433018,0.0002029434811420569,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_013,published_bootstrap_013,lambda,,,18,1,cell_bridge,1,5,1.8464405417184828,0.3972377659633749,16.846440541718483,0.0,1.0,0.4335669621619387,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_013,published_bootstrap_013,lambda,,,18,2,nucleus_bridge,1,5,2.438963146942009,0.2953832617554895,17.438963146942008,0.5925226052235253,0.7435930998129815,0.3223974013704936,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
