bootstrap_replicate,species,tree_tip,nucleus_area_um2,cell_area_um2,relative_iod_index
135,D. mavrokoilius,mavrokoilius,42.6744,268.488,0.9551346509779952
135,D. monticola,monticola,39.7008,264.1896,0.9824994144254278
135,D. ochrophaeus,ochrophaeus,52.1352,273.4344,0.7772979083129584
135,D. ocoee,ocoee,42.2424,292.896,1.0292512970660146
135,D. orestes,orestes,46.0224,255.996,0.7820086876528117
135,D. perlapsus,perlapsus,44.208,296.6616,0.8404441858190709
135,D. tilleyi,tilleyi,41.832,263.5848,0.9817360861858191
135,D. valtos,valtos,50.7888,312.7104,1.3405365158924205
135,D. welteri,welteri,48.8448,303.3936,0.8903275012224939
135,D. wrighti,wrighti,42.1632,203.6736,0.8745394706601467
136,D. aeneus,aeneus,37.6632,210.9456,0.5713650440097799
136,D. amphileucus,amphileucus,44.5608,320.0184,1.0006856485330073
136,D. anicetus,anicetus,42.0624,245.1816,0.9199349303178485
136,D. apalachicolae,apalachicolae,44.3952,300.2832,0.9518806601466994
136,D. auriculatus,auriculatus,48.5712,317.1456,1.1362868649144255
136,D. bairdi,bairdi,44.0064,306.0,1.1433925776283618
136,D. brimleyorum,brimleyorum,43.92,331.1208,0.998507803789731
136,D. campi,campi,37.4688,258.228,0.8787414859413204
136,D. folkertsi,folkertsi,44.6184,266.6304,1.0017513581907092
136,D. fuscus,fuscus,47.6424,272.556,1.0
136,D. gvnigeusgwotli,gvnigeusgwotli,46.8432,272.3544,0.9150279822738387
136,D. intermedius,intermedius,50.0256,325.2384,1.0784986222493889
136,D. kanawha,kanawha,41.4,283.0752,1.0058483850855746
136,D. marmoratus,marmoratus,47.2608,274.1904,1.0698559150366749
136,D. mavrokoilius,mavrokoilius,40.8744,269.5968,1.061839848410758
136,D. monticola,monticola,40.176,260.712,0.9905575825183374
136,D. ochrophaeus,ochrophaeus,52.632,272.304,0.8080222444987776
136,D. ocoee,ocoee,44.064,295.6752,0.9689992188264059
136,D. orestes,orestes,45.7632,255.0384,0.920012238997555
136,D. perlapsus,perlapsus,44.7696,290.5632,0.941979424816626
136,D. tilleyi,tilleyi,42.6024,265.0896,0.9660513465770171
136,D. valtos,valtos,49.9824,313.6896,1.3477632206601469
136,D. welteri,welteri,48.708,310.4784,0.873769162591687
136,D. wrighti,wrighti,44.892,247.6224,0.833864413202934
137,D. aeneus,aeneus,36.8712,208.0512,0.6054180898533007
137,D. amphileucus,amphileucus,44.4528,318.4344,1.1112121754278728
137,D. anicetus,anicetus,40.8744,244.2168,0.9683381888753056
137,D. apalachicolae,apalachicolae,46.0008,301.1976,0.9362647573349633
137,D. auriculatus,auriculatus,49.6656,315.1008,1.038272934596577
137,D. bairdi,bairdi,44.0064,306.936,1.1750051234718826
137,D. brimleyorum,brimleyorum,46.26,329.7888,1.0031690513447433
137,D. campi,campi,36.6624,256.212,0.9275030709046455
137,D. folkertsi,folkertsi,44.7264,268.8048,1.0555172206601466
137,D. fuscus,fuscus,47.2464,273.6072,1.0
137,D. gvnigeusgwotli,gvnigeusgwotli,46.7208,272.3544,0.9658031136919315
137,D. intermedius,intermedius,48.9384,324.2592,1.1659306259168705
