bootstrap_replicate,species,tree_tip,genome_size_pg,nucleus_area_um2,cell_area_um2
147,D. ochrophaeus,ochrophaeus,13.00919357,51.26400000,273.66480000
147,D. ocoee,ocoee,17.29766841,44.25120000,293.15520000
147,D. orestes,orestes,14.19603520,45.99360000,255.20400000
147,D. perlapsus,perlapsus,15.20695831,43.25760000,296.64000000
147,D. tilleyi,tilleyi,16.46741152,42.01920000,264.28320000
147,D. valtos,valtos,22.42609959,49.98240000,319.70160000
147,D. welteri,welteri,14.84948429,48.89520000,305.04960000
147,D. wrighti,wrighti,14.06042579,41.28480000,197.69760000
148,D. aeneus,aeneus,11.25474323,36.85680000,208.54080000
148,D. amphileucus,amphileucus,19.87104395,44.25120000,318.54240000
148,D. anicetus,anicetus,17.42686565,41.17680000,243.95760000
148,D. apalachicolae,apalachicolae,16.82849219,45.63360000,298.46880000
148,D. auriculatus,auriculatus,22.14692536,49.17600000,312.14880000
148,D. bairdi,bairdi,21.43141637,45.43200000,306.60480000
148,D. brimleyorum,brimleyorum,19.66569429,45.21600000,330.08400000
148,D. campi,campi,16.90972689,36.28080000,257.90400000
148,D. folkertsi,folkertsi,19.21506169,44.87040000,268.76880000
148,D. fuscus,fuscus,16.36000000,45.25920000,271.88640000
148,D. gvnigeusgwotli,gvnigeusgwotli,17.51752582,46.67040000,272.03040000
148,D. intermedius,intermedius,20.10264668,49.29120000,326.57760000
148,D. kanawha,kanawha,19.99058700,41.76000000,288.08640000
148,D. marmoratus,marmoratus,20.55362659,48.32640000,276.60960000
148,D. mavrokoilius,mavrokoilius,19.39448459,43.41600000,268.48800000
148,D. monticola,monticola,18.85784753,39.24720000,258.73920000
148,D. ochrophaeus,ochrophaeus,15.70555043,52.31520000,274.85280000
148,D. ocoee,ocoee,19.93960508,43.14240000,295.97040000
148,D. orestes,orestes,17.04724747,46.31760000,255.06000000
148,D. perlapsus,perlapsus,16.37665771,41.95440000,291.85920000
148,D. tilleyi,tilleyi,19.27616915,42.59520000,263.58480000
148,D. valtos,valtos,25.82344846,50.78160000,312.21360000
148,D. welteri,welteri,15.88982689,48.91680000,308.16000000
148,D. wrighti,wrighti,16.26856605,42.96960000,237.03120000
149,D. aeneus,aeneus,9.60175149,35.92800000,208.54080000
149,D. amphileucus,amphileucus,17.40672245,45.20160000,316.82880000
149,D. anicetus,anicetus,15.28357666,41.18400000,245.18160000
149,D. apalachicolae,apalachicolae,16.56946509,44.10000000,300.98880000
149,D. auriculatus,auriculatus,19.42312739,49.18320000,312.88320000
149,D. bairdi,bairdi,19.28920619,44.00640000,306.60480000
149,D. brimleyorum,brimleyorum,17.39590462,46.26000000,331.10640000
149,D. campi,campi,15.01528786,36.74880000,255.31920000
149,D. folkertsi,folkertsi,16.76739234,45.99360000,267.67440000
149,D. fuscus,fuscus,16.36000000,46.28880000,273.52800000
149,D. gvnigeusgwotli,gvnigeusgwotli,15.86021013,46.74240000,272.53440000
149,D. intermedius,intermedius,17.39399603,49.14000000,325.19520000
149,D. kanawha,kanawha,15.57678888,41.76000000,288.06480000
149,D. marmoratus,marmoratus,18.67557278,48.29040000,275.52960000
149,D. mavrokoilius,mavrokoilius,17.26446706,41.32800000,270.05760000
149,D. monticola,monticola,16.40242163,39.31200000,260.43120000
149,D. ochrophaeus,ochrophaeus,13.73303277,52.60320000,267.72480000
149,D. ocoee,ocoee,16.22269273,43.44480000,293.38560000
149,D. orestes,orestes,14.24663378,46.05120000,254.80800000
149,D. perlapsus,perlapsus,14.35470074,44.20080000,294.07680000
149,D. tilleyi,tilleyi,16.61765155,41.65200000,264.28320000
149,D. valtos,valtos,23.15671520,50.38560000,314.19360000
149,D. welteri,welteri,13.98619449,48.72960000,309.05280000
149,D. wrighti,wrighti,15.95122339,40.47840000,203.67360000
150,D. aeneus,aeneus,8.48493749,38.25360000,205.42320000
150,D. amphileucus,amphileucus,13.57056981,44.28720000,319.09680000
150,D. anicetus,anicetus,13.13313205,41.43600000,244.19520000
150,D. apalachicolae,apalachicolae,12.87929397,44.66880000,299.04480000
150,D. auriculatus,auriculatus,15.30335694,50.86080000,317.34720000
150,D. bairdi,bairdi,16.52174009,44.76240000,307.69920000
150,D. brimleyorum,brimleyorum,15.49584962,46.10880000,330.40080000
150,D. campi,campi,12.75876787,36.67680000,258.30720000
150,D. folkertsi,folkertsi,14.59624341,46.89360000,270.07920000
150,D. fuscus,fuscus,16.36000000,45.43920000,272.80800000
150,D. gvnigeusgwotli,gvnigeusgwotli,13.40321158,46.72080000,271.68480000
150,D. intermedius,intermedius,15.76646136,48.16800000,326.16720000
150,D. kanawha,kanawha,13.47568926,40.88880000,286.13520000
150,D. marmoratus,marmoratus,14.40276876,47.20320000,273.93120000
150,D. mavrokoilius,mavrokoilius,12.50811483,42.55200000,267.60960000
150,D. monticola,monticola,14.01114153,39.75120000,258.95520000
150,D. ochrophaeus,ochrophaeus,11.65972104,52.31520000,271.88640000
150,D. ocoee,ocoee,14.99385889,43.39440000,292.85280000
150,D. orestes,orestes,11.27518742,46.05120000,255.73680000
150,D. perlapsus,perlapsus,11.10133234,44.42400000,294.07680000
150,D. tilleyi,tilleyi,14.35483128,41.83200000,265.34880000
150,D. valtos,valtos,18.87003046,49.57920000,319.67280000
150,D. welteri,welteri,13.50413674,48.92400000,309.05280000
150,D. wrighti,wrighti,12.20129966,44.89200000,237.03120000
151,D. aeneus,aeneus,9.14815473,39.18240000,206.10000000
151,D. amphileucus,amphileucus,17.30881931,44.40960000,319.55040000
151,D. anicetus,anicetus,14.64722656,41.73120000,244.29600000
151,D. apalachicolae,apalachicolae,14.17744047,45.03600000,297.89280000
151,D. auriculatus,auriculatus,16.23210280,49.00320000,312.68160000
151,D. bairdi,bairdi,18.05693008,44.00640000,305.52480000
151,D. brimleyorum,brimleyorum,15.46130295,46.25280000,326.66400000
151,D. campi,campi,14.12854623,37.72080000,249.45120000
151,D. folkertsi,folkertsi,16.60142005,44.13600000,268.84080000
151,D. fuscus,fuscus,16.36000000,46.51920000,271.96560000
151,D. gvnigeusgwotli,gvnigeusgwotli,14.19157549,47.23200000,272.83680000
151,D. intermedius,intermedius,17.10791731,48.08160000,326.57760000
151,D. kanawha,kanawha,16.10837404,42.39360000,288.67680000
151,D. marmoratus,marmoratus,16.73859784,46.72800000,273.88800000
151,D. mavrokoilius,mavrokoilius,15.32331168,41.16240000,268.14240000
151,D. monticola,monticola,15.77187818,39.35520000,258.47280000
151,D. ochrophaeus,ochrophaeus,13.37078430,52.66080000,268.71120000
151,D. ocoee,ocoee,16.54147873,43.62480000,292.85280000
151,D. orestes,orestes,13.12562197,45.79200000,255.03840000
151,D. perlapsus,perlapsus,13.92222619,42.30000000,299.47680000
151,D. tilleyi,tilleyi,16.27233970,41.57280000,264.83040000
151,D. valtos,valtos,20.84621609,50.91840000,313.68960000
151,D. welteri,welteri,13.48432546,48.64320000,304.11360000
151,D. wrighti,wrighti,13.99993788,47.28960000,247.62240000
152,D. aeneus,aeneus,9.40827277,36.05760000,211.47840000
152,D. amphileucus,amphileucus,17.35888223,44.45280000,319.63680000
152,D. anicetus,anicetus,15.13361362,40.86000000,243.13680000
152,D. apalachicolae,apalachicolae,14.47428640,46.10880000,300.05280000
152,D. auriculatus,auriculatus,16.26530647,49.34880000,312.01200000
152,D. bairdi,bairdi,18.82745429,44.51760000,306.00000000
152,D. brimleyorum,brimleyorum,16.61823973,45.11520000,327.18960000
152,D. campi,campi,14.62009536,38.18880000,257.45040000
152,D. folkertsi,folkertsi,16.63060000,45.96480000,267.94080000
152,D. fuscus,fuscus,16.36000000,45.74880000,276.25680000
152,D. gvnigeusgwotli,gvnigeusgwotli,15.40632285,46.33920000,272.52000000
152,D. intermedius,intermedius,18.50456829,47.26080000,325.24560000
152,D. kanawha,kanawha,20.00429750,43.06320000,287.06400000
152,D. marmoratus,marmoratus,17.26901758,48.42720000,273.02400000
152,D. mavrokoilius,mavrokoilius,14.62722443,42.75360000,269.06400000
152,D. monticola,monticola,17.78639967,40.34880000,262.24560000
152,D. ochrophaeus,ochrophaeus,13.47419792,51.26400000,274.50000000
152,D. ocoee,ocoee,16.56130796,43.50960000,293.19840000
152,D. orestes,orestes,15.68865052,45.99360000,255.73680000
152,D. perlapsus,perlapsus,14.87302178,41.95440000,294.27840000
152,D. tilleyi,tilleyi,16.32997649,41.78880000,264.83040000
152,D. valtos,valtos,22.34008757,49.52880000,315.58320000
152,D. welteri,welteri,14.49735462,48.80880000,302.58720000
152,D. wrighti,wrighti,14.52632177,40.38480000,203.67360000
153,D. aeneus,aeneus,9.58898821,38.04480000,212.32800000
153,D. amphileucus,amphileucus,16.56258655,45.39600000,318.78000000
153,D. anicetus,anicetus,14.15584481,40.56480000,246.06720000
153,D. apalachicolae,apalachicolae,14.13533654,45.50400000,300.61440000
153,D. auriculatus,auriculatus,16.48140465,48.42720000,313.11360000
153,D. bairdi,bairdi,16.73213350,43.49520000,306.00000000
153,D. brimleyorum,brimleyorum,17.26287572,45.10080000,325.80000000
153,D. campi,campi,13.62898640,36.66240000,249.35040000
153,D. folkertsi,folkertsi,15.72076953,45.96480000,269.20800000
153,D. fuscus,fuscus,16.36000000,47.31120000,272.18880000
153,D. gvnigeusgwotli,gvnigeusgwotli,14.59679024,46.62000000,272.30400000
153,D. intermedius,intermedius,15.47023643,49.27680000,325.25280000
153,D. kanawha,kanawha,16.85563791,42.19200000,285.39360000
153,D. marmoratus,marmoratus,16.60227982,47.26080000,276.20640000
153,D. mavrokoilius,mavrokoilius,15.00581661,41.32800000,269.06400000
153,D. monticola,monticola,15.65536692,39.78720000,259.55280000
153,D. ochrophaeus,ochrophaeus,11.60608126,50.93280000,274.50000000
153,D. ocoee,ocoee,15.61264500,42.15600000,293.19840000
153,D. orestes,orestes,14.10030343,45.46800000,255.58560000
153,D. perlapsus,perlapsus,14.53755105,43.96320000,294.07680000
153,D. tilleyi,tilleyi,14.98696033,42.60240000,265.88880000
153,D. valtos,valtos,20.48691715,50.51520000,317.91600000
153,D. welteri,welteri,14.72269674,48.78720000,303.98400000
153,D. wrighti,wrighti,13.88888361,44.01360000,237.03120000
154,D. aeneus,aeneus,9.38691133,37.67040000,209.92320000
154,D. amphileucus,amphileucus,17.13542206,45.18720000,318.43440000
154,D. anicetus,anicetus,16.01645958,42.55200000,244.13760000
154,D. apalachicolae,apalachicolae,15.86729638,45.26640000,294.09120000
154,D. auriculatus,auriculatus,18.35548997,49.34880000,313.67520000
154,D. bairdi,bairdi,19.34362391,43.92720000,304.61040000
154,D. brimleyorum,brimleyorum,18.62064366,43.94880000,328.16880000
154,D. campi,campi,15.26751567,37.07280000,256.21200000
154,D. folkertsi,folkertsi,17.86703143,45.01440000,270.07200000
154,D. fuscus,fuscus,16.36000000,46.10160000,273.23280000
154,D. gvnigeusgwotli,gvnigeusgwotli,16.30507779,46.74240000,271.80720000
154,D. intermedius,intermedius,18.81038694,46.86480000,325.15200000
154,D. kanawha,kanawha,18.12004388,41.73120000,289.23840000
154,D. marmoratus,marmoratus,19.25266275,49.37040000,273.72960000
154,D. mavrokoilius,mavrokoilius,15.50803883,42.99840000,267.79680000
154,D. monticola,monticola,18.54307252,40.19040000,263.43360000
154,D. ochrophaeus,ochrophaeus,13.58803430,54.66960000,268.52400000
154,D. ocoee,ocoee,15.97748363,42.71760000,293.24880000
154,D. orestes,orestes,16.09613068,47.27520000,255.60720000
154,D. perlapsus,perlapsus,13.78211131,44.87040000,292.38480000
154,D. tilleyi,tilleyi,17.26274195,41.53680000,263.46240000
154,D. valtos,valtos,22.30235342,49.57200000,314.75520000
154,D. welteri,welteri,16.25083489,48.64320000,302.45760000
154,D. wrighti,wrighti,14.90049347,42.96960000,215.10720000
155,D. aeneus,aeneus,9.53922621,38.98080000,206.10000000
155,D. amphileucus,amphileucus,17.73103512,44.56080000,318.43440000
155,D. anicetus,anicetus,16.01884691,41.76000000,242.74080000
155,D. apalachicolae,apalachicolae,17.51424946,46.39680000,300.28320000
155,D. auriculatus,auriculatus,17.51447855,49.17600000,316.77120000
155,D. bairdi,bairdi,19.59274780,43.94160000,305.89920000
155,D. brimleyorum,brimleyorum,19.27494531,44.59680000,328.36320000
155,D. campi,campi,15.72405368,36.71280000,258.30000000
155,D. folkertsi,folkertsi,17.61386726,45.57600000,268.73280000
155,D. fuscus,fuscus,16.36000000,48.03840000,272.93760000
155,D. gvnigeusgwotli,gvnigeusgwotli,15.71887170,46.71360000,276.01920000
155,D. intermedius,intermedius,18.42817599,47.88720000,325.04400000
155,D. kanawha,kanawha,22.70063117,43.04160000,285.39360000
155,D. marmoratus,marmoratus,19.18665847,49.50720000,276.60960000
155,D. mavrokoilius,mavrokoilius,15.59779897,42.87600000,268.04880000
155,D. monticola,monticola,18.36580673,39.58560000,260.15040000
155,D. ochrophaeus,ochrophaeus,14.49162992,51.95520000,275.44320000
155,D. ocoee,ocoee,16.78895688,44.26560000,296.18640000
155,D. orestes,orestes,13.61906312,45.99360000,254.88000000
155,D. perlapsus,perlapsus,17.27122081,44.14320000,294.13440000
155,D. tilleyi,tilleyi,17.36097127,42.03360000,266.52960000
155,D. valtos,valtos,23.28768273,50.64480000,313.74000000
155,D. welteri,welteri,15.63519906,48.89520000,303.43680000
155,D. wrighti,wrighti,15.87009810,44.89200000,247.52160000
156,D. aeneus,aeneus,9.22107779,37.85760000,212.32800000
156,D. amphileucus,amphileucus,16.16225947,44.92800000,319.84560000
156,D. anicetus,anicetus,15.11227609,41.16960000,242.82720000
156,D. apalachicolae,apalachicolae,15.34482454,45.56880000,300.33360000
156,D. auriculatus,auriculatus,18.01708696,49.00320000,316.54800000
156,D. bairdi,bairdi,18.20086802,43.94160000,304.35840000
156,D. brimleyorum,brimleyorum,16.29545942,45.24480000,330.85440000
156,D. campi,campi,13.82423961,38.20320000,249.96960000
156,D. folkertsi,folkertsi,16.77752559,45.54720000,267.40800000
156,D. fuscus,fuscus,16.36000000,47.57760000,275.01120000
156,D. gvnigeusgwotli,gvnigeusgwotli,15.13685469,46.62000000,271.80720000
156,D. intermedius,intermedius,17.62173691,47.29680000,324.84960000
156,D. kanawha,kanawha,19.66173466,41.04720000,288.64080000
156,D. marmoratus,marmoratus,18.22257909,47.14560000,272.30400000
156,D. mavrokoilius,mavrokoilius,14.03887486,44.93520000,269.61120000
156,D. monticola,monticola,17.09721769,39.47760000,260.15040000
156,D. ochrophaeus,ochrophaeus,13.59393940,52.60320000,269.35200000
156,D. ocoee,ocoee,16.45940394,44.22240000,292.59360000
156,D. orestes,orestes,13.20026135,47.59920000,255.21840000
156,D. perlapsus,perlapsus,14.76945777,45.13680000,294.19200000
156,D. tilleyi,tilleyi,15.99238797,42.96240000,265.98960000
