supplement_id,filename,column,pandas_dtype,source_column,definition_status
S11,Supplementary_Data_S11_te_pca_loadings.csv,PC28,float64,PC28,source_named; manuscript-critical fields require curated definitions
S11,Supplementary_Data_S11_te_pca_loadings.csv,PC3,float64,PC3,source_named; manuscript-critical fields require curated definitions
S11,Supplementary_Data_S11_te_pca_loadings.csv,PC4,float64,PC4,source_named; manuscript-critical fields require curated definitions
S11,Supplementary_Data_S11_te_pca_loadings.csv,PC5,float64,PC5,source_named; manuscript-critical fields require curated definitions
S11,Supplementary_Data_S11_te_pca_loadings.csv,PC6,float64,PC6,source_named; manuscript-critical fields require curated definitions
S11,Supplementary_Data_S11_te_pca_loadings.csv,PC7,float64,PC7,source_named; manuscript-critical fields require curated definitions
S11,Supplementary_Data_S11_te_pca_loadings.csv,PC8,float64,PC8,source_named; manuscript-critical fields require curated definitions
S11,Supplementary_Data_S11_te_pca_loadings.csv,PC9,float64,PC9,source_named; manuscript-critical fields require curated definitions
S11,Supplementary_Data_S11_te_pca_loadings.csv,superfamily,object,superfamily,source_named; manuscript-critical fields require curated definitions
S12,Supplementary_Data_S12_repeatmasker_divergence_landscape.csv,divergence_bin_start_pct,int64,divergence_bin_start_pct,source_named; manuscript-critical fields require curated definitions
S12,Supplementary_Data_S12_repeatmasker_divergence_landscape.csv,fraction_species_hit_bp,float64,fraction_species_hit_bp,source_named; manuscript-critical fields require curated definitions
S12,Supplementary_Data_S12_repeatmasker_divergence_landscape.csv,hit_bp,int64,hit_bp,source_named; manuscript-critical fields require curated definitions
S12,Supplementary_Data_S12_repeatmasker_divergence_landscape.csv,hit_count,int64,hit_count,source_named; manuscript-critical fields require curated definitions
S12,Supplementary_Data_S12_repeatmasker_divergence_landscape.csv,order,object,order,source_named; manuscript-critical fields require curated definitions
S12,Supplementary_Data_S12_repeatmasker_divergence_landscape.csv,percent_species_hit_bp,float64,percent_species_hit_bp,source_named; manuscript-critical fields require curated definitions
S12,Supplementary_Data_S12_repeatmasker_divergence_landscape.csv,species,object,species,source_named; manuscript-critical fields require curated definitions
S12,Supplementary_Data_S12_repeatmasker_divergence_landscape.csv,species_total_hit_bp,int64,species_total_hit_bp,source_named; manuscript-critical fields require curated definitions
S13,Supplementary_Data_S13_repeatmasker_species_inventory.csv,aligned_hit_bp,int64,aligned_hit_bp,source_named; manuscript-critical fields require curated definitions
S13,Supplementary_Data_S13_repeatmasker_species_inventory.csv,hit_count,int64,hit_count,source_named; manuscript-critical fields require curated definitions
S13,Supplementary_Data_S13_repeatmasker_species_inventory.csv,n_orders,int64,n_orders,source_named; manuscript-critical fields require curated definitions
S13,Supplementary_Data_S13_repeatmasker_species_inventory.csv,species,object,species,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,#TE,object,#TE,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,Clade,object,Clade,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,Complete,object,Complete,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,Domains,object,Domains,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,Order,object,Order,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,PBS end,float64,PBS end,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,PBS offset,float64,PBS offset,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,PBS start,float64,PBS start,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,PBS strand,float64,PBS strand,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,PBS/tRNA edist,float64,PBS/tRNA edist,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,PPT end,float64,PPT end,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,PPT motif,object,PPT motif,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,PPT offset,float64,PPT offset,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,PPT start,float64,PPT start,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,PPT strand,object,PPT strand,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,Strand,object,Strand,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,Superfamily,object,Superfamily,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,coverage_ge_80pct,bool,coverage_ge_80pct,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,depth_file,object,depth_file,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,depth_file_sha256,object,depth_file_sha256,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,depth_file_size_bytes,int64,depth_file_size_bytes,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,depth_positions_expected,int64,depth_positions_expected,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,depth_positions_explicit_zero,int64,depth_positions_explicit_zero,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,depth_positions_missing,int64,depth_positions_missing,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,depth_positions_reported,int64,depth_positions_reported,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,domain_count,int64,domain_count,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,element end,int64,element end,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,element length,int64,element length,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,element start,int64,element start,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,element_id,object,element_id,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,historical_nonzero_only_ratio,float64,historical_nonzero_only_ratio,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,internal_positive_coverage_fraction,float64,internal_positive_coverage_fraction,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,lLTR end,int64,lLTR end,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,lLTR length,int64,lLTR length,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,lLTR start,int64,lLTR start,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,lTSD end,int64,lTSD end,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,lTSD motif,object,lTSD motif,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,lTSD start,int64,lTSD start,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,left_ltr_positive_coverage_fraction,float64,left_ltr_positive_coverage_fraction,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,left_right_terminal_log2_imbalance,float64,left_right_terminal_log2_imbalance,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,log2_ratio_terminal_internal_all_positions,float64,log2_ratio_terminal_internal_all_positions,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,mean_depth_internal_all_positions,float64,mean_depth_internal_all_positions,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,mean_depth_internal_nonzero_only,float64,mean_depth_internal_nonzero_only,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,mean_depth_left_ltr_all_positions,float64,mean_depth_left_ltr_all_positions,source_named; manuscript-critical fields require curated definitions
S14,Supplementary_Data_S14_ltr_terminal_internal_elements.csv,mean_depth_right_ltr_all_positions,float64,mean_depth_right_ltr_all_positions,source_named; manuscript-critical fields require curated definitions
